pop_estimate_2021,land_area_sqkm,pop_per_km2,median_age,male,female,white_alone,black_or_african_american_alone,american_indian_and_alaska_native_alone,asian_alone,native_hawaiian_and_other_pacific_islander_alone,some_other_race_alone,two_or_more_races,hispanic_or_latino,access2,arthritis,binge,bphigh,bpmed,cancer,casthma,cervical,chd,checkup,cholscreen,colon_screen,copd,corem,corew,csmoking,dental,depression,diabetes,ghlth,highchol,kidney,lpa,mammouse,mhlth,obesity,phlth,sleep,stroke,teethlost,cumulative_confirmed,cumulative_deceased,walk_score,bike_score,drive_commute,public_transit_commute,walk_commute,bike_commute,work_from_home,households,mean_household_income,mean_income,median_household_income,living_wage,poverty,unemployment_rate,median_aqi,violent_crime,property_crime
59667,19.87066,3002.7689065184554,32.3,0.4972826086956521,0.5027504725897921,0.0860442120435081,0.0068882296746945,0.0087988335260696,0.6826889235255669,0.0009385422427807,0.1382673839810951,0.1003234618801012,0.2810263629812124,16.5,17.9,16.6,26.3,58.85,5.050000000000001,9.2,80.55,5.449999999999999,64.1,86.9,58.6,5.35,30.6,27.75,10.45,59.650000000000006,16.0,10.6,16.0,27.85,2.85,21.75,71.1,14.7,28.75,10.05,33.9,2.8,9.0,0.3768720176487167,0.0041493921105571,64,38,87.1,0.8,1.4,0.1,9.7,0.2556899810964083,93054.0,25319.0,79840.0,45536.0,0.1034404536862003,8.2,77.0,0.0021117200462567,0.0227093703387131
211600,132.936988,1591.7315653337955,32.3,0.4972826086956521,0.5027504725897921,0.2216824196597353,0.1567013232514177,0.0188657844990548,0.0593856332703213,0.0054584120982986,0.3528213610586011,0.1710680529300567,0.6057088846880907,17.15,21.75,18.15,29.0,60.2,5.45,9.8,81.6,5.8,67.15,85.75,61.400000000000006,5.85,44.3,25.4,12.85,56.9,17.9,11.0,16.8,29.950000000000003,2.9,21.75,69.35,15.0,34.55,10.8,35.25,2.9,10.4,0.3593972492442963,0.0037431060497012,33,37,87.1,0.8,1.4,0.1,9.7,0.2556899810964083,93054.0,25319.0,79840.0,38821.0,0.1034404536862003,8.2,87.0,0.0040028355387523,0.0261531190926276
81516,30.971479,2631.9698842925777,35.7,0.5450218362039354,0.4549904313263653,0.4280754698464105,0.0150522596790814,0.0081824427106334,0.3544212179204082,0.0028092644388831,0.0869277197114676,0.1150817017518033,0.1742725354531625,9.85,16.200000000000003,16.4,23.0,59.35,5.050000000000001,7.9,78.25,4.300000000000001,64.55,86.6,64.1,3.8,41.75,34.8,8.4,65.75,12.6,8.85,10.65,26.05,2.2,18.65,72.25,11.4,20.55,7.199999999999999,28.65,2.1,5.8,0.2128437478024224,0.0014300978976067,66,92,38.5,2.0,3.5,4.5,50.5,0.4249104470288041,228465.0,98329.0,157243.0,60993.0,0.0732248883654742,3.2,44.0,0.0020241424996319,0.03021492713087
112991,87.05476499999999,1297.930101815794,34.7,0.4750909364462656,0.5248471117168624,0.523351417369525,0.0593941110353922,0.0104875609561823,0.1023621350373038,0.0046109867157561,0.1119115681779964,0.1698099848660512,0.3002451522687647,17.15,21.75,18.15,29.0,60.2,5.45,9.8,81.6,5.8,67.15,85.75,61.400000000000006,5.85,44.3,25.4,12.85,56.9,17.9,11.0,16.8,29.950000000000003,2.9,21.75,69.35,15.0,34.55,10.8,35.25,2.9,10.4,0.3593972492442963,0.0037431060497012,28,24,38.5,2.0,3.5,4.5,50.5,0.3045729305873919,124369.0,38901.0,104708.0,38821.0,0.0659875565310511,9.7,87.0,0.0006814702055915,0.013381596764344
78818,46.740284,1686.2969852729182,41.4,0.4999619376284605,0.5001141871146185,0.5858179603643837,0.0080438478520135,0.0159861960465883,0.0264152858484102,0.0018143063767159,0.2054099317414803,0.1619427034433758,0.4005683980816564,12.7,21.5,18.25,26.4,60.55,6.35,9.45,83.05,5.8,67.0,86.8,62.45,5.55,41.35,32.0,10.85,65.15,16.95,9.5,13.3,29.0,2.7,19.25,70.85,13.45,26.8,9.35,30.85,2.6,8.25,0.352267248598036,0.0018143063767159,51,60,38.5,2.0,3.5,4.5,50.5,0.3859270724961303,116399.0,45098.0,92878.0,44920.0,0.1069298891116242,6.7,38.0,0.0035524880103529,0.015630947245553
55912,18.893263,2959.3617576805027,41.4,0.4999619376284605,0.5001141871146185,0.199402632708542,0.040045070825583,0.0171161825726141,0.1984189440549434,0.0059915581628273,0.3230433538417513,0.2206503076262698,0.663292316497353,12.1,19.75,18.4,26.950000000000003,57.75,5.550000000000001,9.0,82.5,5.15,69.25,86.6,61.3,5.15,39.55,32.4,10.8,66.5,16.7,9.2,13.55,27.950000000000003,2.55,20.35,67.25,13.75,28.25,9.2,34.8,2.55,7.949999999999999,0.3129488088881096,0.002000462258211,69,49,84.9,1.4,0.9,0.1,10.6,0.3859270724961303,116399.0,45098.0,92878.0,47304.0,0.1069298891116242,6.7,64.0,0.0065102303619974,0.0200851337816568
84792,61.626136,1375.9097276519171,48.4,0.4769081988866874,0.522997452589867,0.7856401547315784,0.0079134824040003,0.0030545334465515,0.0888173412586093,0.0011085951504858,0.0274436267572412,0.0912939899990565,0.0965893008774412,12.55,19.7,15.6,25.6,61.15,5.5,9.0,81.55,5.1,65.3,86.69999999999999,62.4,5.1,39.45,31.35,10.4,66.9,15.1,9.6,13.3,30.8,2.6,20.75,67.85,12.65,23.0,9.15,31.9,2.45,7.75,0.2261005466250656,0.0026448142171474,49,53,84.9,1.4,0.9,0.1,10.6,0.4614940088687612,219664.0,102537.0,136588.0,51843.0,0.0710798188508349,8.2,49.0,0.0015921313331446,0.0208038494197565
100373,25.141966,3992.2494525686657,36.5,0.510585516025226,0.4893746326203262,0.206031502495691,0.0416247397208412,0.0241698464726569,0.1398583284349376,0.0044932402140017,0.3918085540932322,0.2159246012373845,0.7327468542337082,16.5,17.9,16.6,26.3,58.85,5.050000000000001,9.2,80.55,5.449999999999999,64.1,86.9,58.6,5.35,30.6,27.75,10.45,59.650000000000006,16.0,10.6,16.0,27.85,2.85,21.75,71.1,14.7,28.75,10.05,33.9,2.8,9.0,0.3768720176487167,0.0041493921105571,61,52,84.9,1.4,0.9,0.1,10.6,0.264075000249071,90044.0,24537.0,79850.0,45536.0,0.1242365974913572,8.3,77.0,0.0043039462803742,0.0156516194594163
52708,71.159604,740.7011427438522,36.5,0.510585516025226,0.4893746326203262,0.6167754420581316,0.0272254686195643,0.0182325263717082,0.075244744630796,0.0020490248159672,0.134685436745845,0.1355961144418304,0.258309933975867,8.1,22.1,17.8,25.0,62.75,7.15,9.3,85.15,5.45,66.5,88.9,67.05,5.0,44.2,37.55,8.5,73.15,16.3,8.45,10.3,28.6,2.6,14.75,72.44999999999999,12.3,23.4,8.05,27.1,2.4,5.9,0.3409060866959824,0.0025820210262872,36,37,84.9,1.4,0.9,0.1,10.6,0.264075000249071,90044.0,24537.0,79850.0,64090.0,0.1242365974913572,8.3,34.0,0.002807922895955,0.0168854822797298
433823,144.861286,2994.747678824279,38.2,0.4853569312830348,0.5145831364404377,0.3049561687600703,0.2162633147620112,0.0196623968761453,0.1632140296849175,0.0066478725194376,0.1855687688296839,0.1194150609810913,0.2923842212146428,10.75,18.2,15.15,25.6,61.45,5.1,8.7,78.95,4.65,65.9,87.8,60.35,4.300000000000001,38.45,30.95,9.95,63.150000000000006,13.6,9.35,11.85,27.950000000000003,2.35,18.0,71.44999999999999,12.5,24.4,7.85,29.9,2.35,6.95,0.2016070134547098,0.001325810941347,75,65,53.3,6.7,3.7,1.1,33.3,0.3927085470341591,122444.0,49966.0,82236.0,50463.0,0.1369567773031858,7.7,45.0,0.012724083324305,0.0642381800872706
172982,106.88969,1618.322590326532,37.9,0.4971210877432334,0.5029251598432207,0.5180018730272514,0.0409059902186354,0.0142558185244707,0.0766611554959475,0.0121978009272641,0.1811286723474118,0.1631267993201604,0.3660265229908314,12.1,19.75,18.4,26.950000000000003,57.75,5.550000000000001,9.0,82.5,5.15,69.25,86.6,61.3,5.15,39.55,32.4,10.8,66.5,16.7,9.2,13.55,27.950000000000003,2.55,20.35,67.25,13.75,28.25,9.2,34.8,2.55,7.949999999999999,0.3129488088881096,0.002000462258211,39,33,76.4,1.4,1.7,0.2,17.6,0.3450243377923714,102303.0,36242.0,78125.0,47304.0,0.0865003295140534,9.4,64.0,0.0041160351944132,0.0215976228740562
177963,129.42515799999998,1375.0263298886607,33.4,0.5044475537049836,0.4955412080039109,0.23786966953805,0.0620634626298725,0.0235105049926108,0.0912717812129487,0.0030849109084472,0.3745890999814568,0.1924501160353556,0.6738928878474739,18.200000000000003,21.05,17.75,28.7,59.85,5.05,10.1,80.6,5.8,65.05,85.35,57.9,5.85,36.7,24.8,13.5,59.05,16.799999999999997,11.75,18.2,29.6,3.0,25.5,72.1,15.05,39.05,11.25,36.85,2.9,11.85,0.3692597645275685,0.0045884177530908,48,46,88.7,0.5,0.9,0.1,9.1,0.3136550856076825,89988.0,28662.0,73872.0,38821.0,0.1310778083084686,7.0,87.0,0.0037030169192472,0.0241061344211999
137264,66.478667,2064.7826768247323,35.6,0.4933485837510199,0.5068189765706959,0.474057291059564,0.0177905350273924,0.0128584333838442,0.1339899755216225,0.002826669775032,0.2111405758246882,0.1666205268679333,0.4194471966429653,12.55,19.7,15.6,25.6,61.15,5.5,9.0,81.55,5.1,65.3,86.69999999999999,62.4,5.1,39.45,31.35,10.4,66.9,15.1,9.6,13.3,30.8,2.6,20.75,67.85,12.65,23.0,9.15,31.9,2.45,7.75,0.2261005466250656,0.0026448142171474,51,53,71.5,0.1,2.2,0.3,24.2,0.3153849516260636,130184.0,41925.0,103045.0,51843.0,0.0877724676535726,6.4,49.0,0.0013113416482107,0.0159109453316237
201879,68.707177,2938.2519965854517,33.9,0.5011021453444885,0.4989919704377374,0.2480991088721461,0.0238707344498437,0.0330792207213231,0.0767638040608483,0.0028977754001159,0.3962076293225149,0.219993164222133,0.7478935401899157,14.55,20.0,17.1,27.4,59.3,5.9,9.5,82.5,5.65,68.35,86.15,60.05,5.449999999999999,37.8,31.35,10.95,67.0,16.75,9.9,13.95,30.5,2.75,20.75,66.1,13.85,28.85,9.6,30.3,2.6,8.600000000000001,0.2932923071102837,0.0023613197539057,57,51,89.5,0.5,1.3,0.1,7.9,0.2506996765389169,103741.0,27431.0,88268.0,43914.0,0.0895635504435825,7.5,48.0,0.0035863066490323,0.0210125867475071
165761,274.705334,603.413838334861,33.5,0.501306097332907,0.4988990172597897,0.2717165075017645,0.1392366117482399,0.0216214911830889,0.0447572106828506,0.002177834351868,0.3658399744210037,0.1769053034187776,0.631885666712918,16.5,17.9,16.6,26.3,58.85,5.050000000000001,9.2,80.55,5.449999999999999,64.1,86.9,58.6,5.35,30.6,27.75,10.45,59.650000000000006,16.0,10.6,16.0,27.85,2.85,21.75,71.1,14.7,28.75,10.05,33.9,2.8,9.0,0.3768720176487167,0.0041493921105571,24,35,86.2,0.9,1.1,0.0,9.9,0.2814292867441678,89660.0,25895.0,73417.0,45536.0,0.1299702583840589,8.3,77.0,0.0039695706468952,0.0134531041680491
51541,69.443541,742.200055725845,33.5,0.501306097332907,0.4988990172597897,0.6817679129236918,0.0198288741002308,0.008226460487767,0.0473409518635649,0.0013775440911119,0.1195359034555014,0.1145883859451698,0.2583380221571176,17.15,21.75,18.15,29.0,60.2,5.45,9.8,81.6,5.8,67.15,85.75,61.400000000000006,5.85,44.3,25.4,12.85,56.9,17.9,11.0,16.8,29.950000000000003,2.9,21.75,69.35,15.0,34.55,10.8,35.25,2.9,10.4,0.3593972492442963,0.0037431060497012,28,40,86.2,0.9,1.1,0.0,9.9,0.2814292867441678,89660.0,25895.0,73417.0,38821.0,0.1299702583840589,8.3,87.0,0.0026386760055101,0.0358549504278147
66680,62.40863,1068.4419766945691,41.1,0.4812837432513497,0.518506298740252,0.5127624475104979,0.018371325734853,0.002114577084583,0.3646820635872825,0.0023545290941811,0.0308938212357528,0.0971955608878224,0.0763497300539892,9.85,16.200000000000003,16.4,23.0,59.35,5.050000000000001,7.9,78.25,4.300000000000001,64.55,86.6,64.1,3.8,41.75,34.8,8.4,65.75,12.6,8.85,10.65,26.05,2.2,18.65,72.25,11.4,20.55,7.199999999999999,28.65,2.1,5.8,0.2128437478024224,0.0014300978976067,61,91,40.4,1.2,2.4,5.0,48.8,0.3674415116976605,268748.0,99560.0,195781.0,60993.0,0.0709658068386322,4.5,44.0,0.0012897420515896,0.029739052189562
52506,12.24201,4289.001561018166,41.1,0.4812837432513497,0.518506298740252,0.1518112215746772,0.0980459376071306,0.0270635736868167,0.034872205081324,0.0048184969336837,0.4967813202300689,0.2099760027425437,0.8307621986058736,16.5,17.9,16.6,26.3,58.85,5.050000000000001,9.2,80.55,5.449999999999999,64.1,86.9,58.6,5.35,30.6,27.75,10.45,59.650000000000006,16.0,10.6,16.0,27.85,2.85,21.75,71.1,14.7,28.75,10.05,33.9,2.8,9.0,0.3768720176487167,0.0041493921105571,64,56,40.4,1.2,2.4,5.0,48.8,0.3674415116976605,268748.0,99560.0,195781.0,45536.0,0.0709658068386322,4.5,77.0,0.0066087685216927,0.0237306212623319
135732,59.470461,2282.3431619270614,40.1,0.508288391830961,0.4918073851413079,0.426097014705449,0.0830460024165266,0.0138729260601774,0.1808711284000825,0.0011493236672265,0.162260925942298,0.1545619308637609,0.337002328117172,16.5,17.9,16.6,26.3,58.85,5.050000000000001,9.2,80.55,5.449999999999999,64.1,86.9,58.6,5.35,30.6,27.75,10.45,59.650000000000006,16.0,10.6,16.0,27.85,2.85,21.75,71.1,14.7,28.75,10.05,33.9,2.8,9.0,0.3768720176487167,0.0041493921105571,69,70,59.4,2.2,5.4,1.3,28.8,0.4198862464267822,131546.0,55847.0,86677.0,45536.0,0.117120502166033,6.5,77.0,0.004516252615448,0.021115138655586
79835,81.67264999999999,977.4998117484864,30.3,0.494194275693618,0.505755620968247,0.1855827644516816,0.1032379282269681,0.0216571679088119,0.0364752301622095,0.0034195528277071,0.4517066449552201,0.1837038892716227,0.7461764890085802,17.15,21.75,18.15,29.0,60.2,5.45,9.8,81.6,5.8,67.15,85.75,61.400000000000006,5.85,44.3,25.4,12.85,56.9,17.9,11.0,16.8,29.950000000000003,2.9,21.75,69.35,15.0,34.55,10.8,35.25,2.9,10.4,0.3593972492442963,0.0037431060497012,24,33,59.4,2.2,5.4,1.3,28.8,0.2495522014154193,84897.0,22303.0,69843.0,38821.0,0.1140351975950397,10.4,87.0,0.0032817686478361,0.0259410033193461
59403,37.333943,1591.125802061679,30.3,0.494194275693618,0.505755620968247,0.6854367624530747,0.0140733632981499,0.0125751224685621,0.0480952140464286,0.0027776374930559,0.1095735905593993,0.133747453832298,0.2290456710940525,11.55,23.15,18.75,26.45,61.05,6.65,9.85,84.55000000000001,5.8,64.85,86.94999999999999,62.25,5.9,41.15,33.8,11.6,65.25,17.45,9.1,12.95,27.65,2.75,18.95,70.69999999999999,13.75,25.2,9.55,28.95,2.7,7.85,0.3816138545576095,0.0020732754790747,47,54,59.4,2.2,5.4,1.3,28.8,0.2495522014154193,84897.0,22303.0,69843.0,45066.0,0.1140351975950397,10.4,33.0,0.0031984916586704,0.0132821574667946
60764,21.536859,2821.3956361974606,35.1,0.5387358904682275,0.4613555602006689,0.2177934303205845,0.0083766703969455,0.0271542360608254,0.0370449608320716,0.0011026265551971,0.4559607662431703,0.2743565268909222,0.9256961358699228,16.5,17.9,16.6,26.3,58.85,5.050000000000001,9.2,80.55,5.449999999999999,64.1,86.9,58.6,5.35,30.6,27.75,10.45,59.650000000000006,16.0,10.6,16.0,27.85,2.85,21.75,71.1,14.7,28.75,10.05,33.9,2.8,9.0,0.3768720176487167,0.0041493921105571,59,59,82.8,2.4,0.7,0.0,12.7,0.311285012541806,99872.0,31819.0,92800.0,45536.0,0.0947298285953177,11.1,77.0,0.0038509643868079,0.0173128826278717
76544,45.780276,1671.9864248961717,35.1,0.5387358904682275,0.4613555602006689,0.2076322115384615,0.1680732650501672,0.0143446906354515,0.1968671613712374,0.0114966555183946,0.2567673494983277,0.1431464255852843,0.4219795150501672,10.85,21.05,17.15,25.6,60.1,5.8,9.2,81.55,5.1,65.65,87.15,63.85,4.9,45.35,32.6,9.95,68.9,15.55,9.45,12.55,27.6,2.55,19.15,69.55,12.9,28.200000000000003,8.65,31.5,2.5,7.1,0.3217436477397584,0.0019936772388259,39,40,82.8,2.4,0.7,0.0,12.7,0.311285012541806,99872.0,31819.0,92800.0,50463.0,0.0947298285953177,11.1,42.0,0.0058267140468227,0.0216868729096989
51274,17.124978,2994.106036223813,35.1,0.5387358904682275,0.4613555602006689,0.4385458516987167,0.0200101415922299,0.0110972422670359,0.1973904903069782,0.0015992510824199,0.1764246986776924,0.1656590084643289,0.3840347934625736,12.55,19.7,15.6,25.6,61.15,5.5,9.0,81.55,5.1,65.3,86.69999999999999,62.4,5.1,39.45,31.35,10.4,66.9,15.1,9.6,13.3,30.8,2.6,20.75,67.85,12.65,23.0,9.15,31.9,2.45,7.75,0.2261005466250656,0.0026448142171474,50,46,82.8,2.4,0.7,0.0,12.7,0.311285012541806,99872.0,31819.0,92800.0,51843.0,0.0947298285953177,11.1,49.0,0.0037445879003003,0.0173382221008698
78252,62.524282,1251.545759453903,44.2,0.4666973368092828,0.5332771047385371,0.4606399836425906,0.0178397996217349,0.0038337678270203,0.4042835965853908,0.0015335071308081,0.0361396513827122,0.0964192608495629,0.1007258600419158,10.75,18.2,15.15,25.6,61.45,5.1,8.7,78.95,4.65,65.9,87.8,60.35,4.300000000000001,38.45,30.95,9.95,63.150000000000006,13.6,9.35,11.85,27.950000000000003,2.35,18.0,71.44999999999999,12.5,24.4,7.85,29.9,2.35,6.95,0.2016070134547098,0.001325810941347,42,58,84.1,1.9,1.3,0.2,11.3,0.374814701221694,194395.0,74202.0,145263.0,50463.0,0.0459285385677043,6.3,45.0,0.0014312733220876,0.0208556969789909
148338,59.530485,2491.7989497313856,32.9,0.5020561150885141,0.4979506262724318,0.2150561555366797,0.0589262360285294,0.0235880219498712,0.1095808221763809,0.0021235286979735,0.4219957124944384,0.1914816163087004,0.7283636020439807,16.5,17.9,16.6,26.3,58.85,5.050000000000001,9.2,80.55,5.449999999999999,64.1,86.9,58.6,5.35,30.6,27.75,10.45,59.650000000000006,16.0,10.6,16.0,27.85,2.85,21.75,71.1,14.7,28.75,10.05,33.9,2.8,9.0,0.3768720176487167,0.0041493921105571,52,47,84.1,1.9,1.3,0.2,11.3,0.2706117110922353,88424.0,24692.0,70494.0,45536.0,0.146489773355445,10.1,77.0,0.0063368792891909,0.0283676468605482
62742,48.294868,1299.1442486187143,32.9,0.5020561150885141,0.4979506262724318,0.373386248446017,0.0090210704153517,0.0244812087596825,0.0441649931465366,0.0022632367473143,0.366947180517038,0.1778394058206624,0.6939848905039686,22.3,23.35,16.75,29.5,61.05,5.1,10.8,79.05,6.7,68.15,82.44999999999999,55.2,7.35,33.65,27.2,15.5,52.5,18.1,13.05,22.700000000000003,29.3,3.4,28.950000000000003,66.85,16.25,35.8,13.45,35.1,3.4,14.2,0.492398346192662,0.005313742299776,40,47,84.1,1.9,1.3,0.2,11.3,0.2706117110922353,88424.0,24692.0,70494.0,34204.0,0.146489773355445,10.1,80.0,0.0030601510949603,0.020671958177935
80413,89.53386599999999,898.1294295948308,36.4,0.5054904057801599,0.4946339522216557,0.4810789300237524,0.0918756917413851,0.0114409361670376,0.1542412296519219,0.0111922201634064,0.1040254685187718,0.1327024237374554,0.2128884633081715,12.25,22.45,16.9,26.9,60.6,5.7,10.4,81.85,5.6,67.5,85.7,61.6,6.0,37.900000000000006,34.3,12.6,63.4,16.8,10.25,14.75,27.5,2.8,21.35,68.25,14.65,30.75,10.05,33.6,2.9,8.899999999999999,0.3298862526322637,0.0033145275775199,43,60,82.0,1.6,0.2,0.1,14.7,0.3535249275614639,96382.0,34403.0,84037.0,40524.0,0.0880330294852822,7.7,50.0,0.0027980550408516,0.0176837078581821
175142,103.885614,1685.9119685233802,35.8,0.4906304598554316,0.5093467015336127,0.4243585205147823,0.0918626029164906,0.0111566614518504,0.147360427538797,0.0027748912311153,0.1503123180048189,0.168240627605029,0.3726176473946854,18.200000000000003,21.05,17.75,28.7,59.85,5.05,10.1,80.6,5.8,65.05,85.35,57.9,5.85,36.7,24.8,13.5,59.05,16.799999999999997,11.75,18.2,29.6,3.0,25.5,72.1,15.05,39.05,11.25,36.85,2.9,11.85,0.3692597645275685,0.0045884177530908,41,45,82.0,1.6,0.2,0.1,14.7,0.3271060054127508,112586.0,37696.0,83850.0,38821.0,0.1176816526018887,6.3,87.0,0.0028548263694602,0.0197325598657089
93462,154.48229,605.001388832338,38.9,0.4813400098435728,0.5187027882989879,0.7709764396225204,0.0149258522180137,0.0236887719072992,0.0445207677986775,0.002311099698273,0.034987481543301,0.1101838180222978,0.1122381288652072,10.5,25.200000000000003,18.4,29.1,61.65,6.95,10.7,82.5,6.9,67.44999999999999,85.3,61.2,7.899999999999999,38.3,32.7,15.0,60.5,19.85,10.1,15.6,30.05,3.15,20.25,65.75,15.7,31.05,11.6,33.05,3.3,10.45,0.3957544242579872,0.0069332990948192,27,42,83.0,0.4,2.8,1.0,11.1,0.3991140784489953,88929.0,36616.0,58702.0,36372.0,0.1491943249662964,6.2,45.0,0.0028548263694602,0.0197325598657089
73288,93.218621,786.1948526357196,31.5,0.4960566532037987,0.5038341884073791,0.5317241567514464,0.0505539788232725,0.011816395590001,0.096373212531383,0.0028244733107739,0.1435842156969763,0.161486191463814,0.3512989848269839,18.200000000000003,21.05,17.75,28.7,59.85,5.05,10.1,80.6,5.8,65.05,85.35,57.9,5.85,36.7,24.8,13.5,59.05,16.799999999999997,11.75,18.2,29.6,3.0,25.5,72.1,15.05,39.05,11.25,36.85,2.9,11.85,0.3692597645275685,0.0045884177530908,40,53,83.0,0.4,2.8,1.0,11.1,0.3336426154349962,116965.0,39076.0,87634.0,38821.0,0.0796037550485754,6.9,87.0,0.0035067132409125,0.0287632354546446
69781,16.070262,4342.244077912358,44.0,0.4847308006477407,0.5152405382553991,0.6362476891990656,0.0319571229990971,0.0060331608890672,0.1469884352474169,0.0028947707828778,0.0527364182227253,0.1488657370917585,0.1790888637308149,16.5,17.9,16.6,26.3,58.85,5.050000000000001,9.2,80.55,5.449999999999999,64.1,86.9,58.6,5.35,30.6,27.75,10.45,59.650000000000006,16.0,10.6,16.0,27.85,2.85,21.75,71.1,14.7,28.75,10.05,33.9,2.8,9.0,0.3768720176487167,0.0041493921105571,75,64,55.4,1.9,2.3,0.6,39.0,0.3867241799343661,171637.0,67520.0,121445.0,45536.0,0.092876284375403,7.7,77.0,0.0022928877488141,0.0196328513492211
81643,50.080819,1630.2249370163056,37.6,0.5125975282632926,0.4875249562118001,0.4591575517803118,0.0187523731367049,0.01629043518734,0.1677179917445463,0.0081942113837071,0.2173119557096138,0.1450216185098538,0.3687272638193109,9.85,17.65,16.15,24.15,59.4,5.5,8.3,82.1,4.550000000000001,67.0,87.6,62.65,4.1,39.1,33.35,8.649999999999999,70.75,13.5,8.850000000000001,10.65,29.75,2.3,17.2,72.4,11.65,21.200000000000003,7.45,28.75,2.15,5.9,0.3928527467746044,0.0021612368572467,62,67,55.4,1.9,2.3,0.6,39.0,0.3607167791482429,219830.0,80323.0,145128.0,64090.0,0.0506228335558468,6.6,33.0,0.0023149565792535,0.0164496650049606
104394,62.393481,1673.1555657232846,31.7,0.4906891200643715,0.5091767726114528,0.209437323984137,0.1183784508688238,0.0258539762821618,0.0258443971875778,0.0036879514148322,0.4294499683889878,0.1838228250665747,0.740895070597927,18.200000000000003,21.05,17.75,28.7,59.85,5.05,10.1,80.6,5.8,65.05,85.35,57.9,5.85,36.7,24.8,13.5,59.05,16.799999999999997,11.75,18.2,29.6,3.0,25.5,72.1,15.05,39.05,11.25,36.85,2.9,11.85,0.3692597645275685,0.0045884177530908,41,43,55.4,1.9,2.3,0.6,39.0,0.2782056440025289,84201.0,24346.0,69982.0,38821.0,0.1093932601490507,9.1,87.0,0.005699561277468,0.0301645688449527
115639,77.840004,1485.598587584862,37.5,0.4607355649910497,0.5392903778137134,0.2028035524347322,0.192443725732668,0.0207110058025406,0.1447608505780921,0.0056382362351801,0.3088923287126315,0.1317462101886042,0.4489142936206643,10.85,21.05,17.15,25.6,60.1,5.8,9.2,81.55,5.1,65.65,87.15,63.85,4.9,45.35,32.6,9.95,68.9,15.55,9.45,12.55,27.6,2.55,19.15,69.55,12.9,28.200000000000003,8.65,31.5,2.5,7.1,0.3217436477397584,0.0019936772388259,59,52,71.5,5.0,1.0,0.4,19.5,0.3460683679381524,112611.0,39609.0,85754.0,50463.0,0.15311443371181,9.5,42.0,0.0089416200416814,0.0362161554492861
317261,210.387809,1507.9818622000098,32.9,0.4913462417378751,0.5086411503462449,0.3624492137388459,0.0633547772969258,0.0194287983710572,0.0729966809661445,0.0035333684253658,0.3004844591676884,0.1706197736248703,0.5433570467217843,17.15,21.75,18.15,29.0,60.2,5.45,9.8,81.6,5.8,67.15,85.75,61.400000000000006,5.85,44.3,25.4,12.85,56.9,17.9,11.0,16.8,29.950000000000003,2.9,21.75,69.35,15.0,34.55,10.8,35.25,2.9,10.4,0.3593972492442963,0.0037431060497012,43,49,83.2,0.9,2.2,0.8,11.6,0.287176803956364,95658.0,29013.0,76558.0,38821.0,0.113603626036607,8.8,87.0,0.0053142365434137,0.0308578741162638
72975,51.307151,1422.3163550827448,38.0,0.4944570058239123,0.5056937307297019,0.6742309009934909,0.0175128468653648,0.0065638917437478,0.116286399451867,0.0029051044878383,0.0376841384035628,0.1259883521754025,0.1362658444672833,8.600000000000001,22.35,18.95,26.05,62.15,6.800000000000001,9.45,84.65,5.45,67.8,87.25,65.65,5.35,43.8,35.2,10.15,72.25,17.049999999999997,8.4,11.05,30.450000000000003,2.55,15.4,70.55000000000001,13.4,28.05,8.7,30.8,2.5,6.6,0.259602576898648,0.002279285001361,34,51,83.2,0.9,2.2,0.8,11.6,0.3498184309695101,141690.0,50323.0,107520.0,40524.0,0.0287221651250428,4.7,54.0,0.0009181226447413,0.0134703665638917
50245,13.368558,3758.445750095111,38.0,0.4944570058239123,0.5056937307297019,0.0782167379838789,0.0056124987560951,0.0110856801671808,0.6561846949945268,0.0004179520350283,0.1765946860384117,0.0905960792118618,0.3165688128171957,16.5,17.9,16.6,26.3,58.85,5.050000000000001,9.2,80.55,5.449999999999999,64.1,86.9,58.6,5.35,30.6,27.75,10.45,59.650000000000006,16.0,10.6,16.0,27.85,2.85,21.75,71.1,14.7,28.75,10.05,33.9,2.8,9.0,0.3768720176487167,0.0041493921105571,65,51,71.4,0.4,1.1,0.4,25.0,0.3498184309695101,141690.0,50323.0,107520.0,45536.0,0.0287221651250428,4.7,77.0,0.0034829336252363,0.0187481341427007
151901,114.162282,1330.570809718047,39.0,0.484598521405389,0.5154080618297444,0.637796986194956,0.0247266311610851,0.0080776295086931,0.1231986622866209,0.0035944463828414,0.0515598975648613,0.1238701522702286,0.1583728876044265,8.600000000000001,22.35,18.95,26.05,62.15,6.800000000000001,9.45,84.65,5.45,67.8,87.25,65.65,5.35,43.8,35.2,10.15,72.25,17.049999999999997,8.4,11.05,30.450000000000003,2.55,15.4,70.55000000000001,13.4,28.05,8.7,30.8,2.5,6.6,0.259602576898648,0.002279285001361,38,59,71.4,0.4,1.1,0.4,25.0,0.3789902633952376,129371.0,49304.0,107714.0,40524.0,0.0575967241821976,4.2,54.0,0.0017050578995529,0.0207635236107728
